,val_brisque,deg_brisque,val_blur,deg_blur
10344,"(3.9279279708862305, 0.0, 0.0, 0.0)","(59.66606521606445, 0.0, 0.0, 0.0)",1805.8535162342919,12.25242573302469
10345,"(9.996079444885254, 0.0, 0.0, 0.0)","(9.752114295959473, 0.0, 0.0, 0.0)",2690.057933916584,2691.0013380860064
10346,"(1.4213199615478516, 0.0, 0.0, 0.0)","(1.410230278968811, 0.0, 0.0, 0.0)",1433.4081676396036,1435.4818143529135
10347,"(22.132600784301758, 0.0, 0.0, 0.0)","(22.056631088256836, 0.0, 0.0, 0.0)",4304.590270589361,4327.14262799887
10348,"(24.830156326293945, 0.0, 0.0, 0.0)","(24.987613677978516, 0.0, 0.0, 0.0)",432.6045220110155,434.24687439455323
10349,"(20.563247680664062, 0.0, 0.0, 0.0)","(20.585195541381836, 0.0, 0.0, 0.0)",932.4318942890192,928.7752780780817
10350,"(8.325074195861816, 0.0, 0.0, 0.0)","(72.31746673583984, 0.0, 0.0, 0.0)",1806.871589781406,33897.81556975676
10351,"(6.168148517608643, 0.0, 0.0, 0.0)","(58.5948486328125, 0.0, 0.0, 0.0)",1169.679238446156,15.714739451533456
10352,"(16.540376663208008, 0.0, 0.0, 0.0)","(32.313167572021484, 0.0, 0.0, 0.0)",4322.662232778035,2684.4290831867197
10353,"(18.79653549194336, 0.0, 0.0, 0.0)","(18.88475227355957, 0.0, 0.0, 0.0)",5849.002404239409,5881.8462563673
10354,"(2.7768056392669678, 0.0, 0.0, 0.0)","(2.79274320602417, 0.0, 0.0, 0.0)",1182.7607434187696,1184.4513192681497
10355,"(13.759117126464844, 0.0, 0.0, 0.0)","(56.28818893432617, 0.0, 0.0, 0.0)",1704.4485535587494,18.571526631712914
10356,"(25.780681610107422, 0.0, 0.0, 0.0)","(49.039764404296875, 0.0, 0.0, 0.0)",6523.301679020374,38.53244300683472
10357,"(16.838375091552734, 0.0, 0.0, 0.0)","(16.827011108398438, 0.0, 0.0, 0.0)",1783.6520512699046,1790.7922083337064
10358,"(4.265469074249268, 0.0, 0.0, 0.0)","(9.259087562561035, 0.0, 0.0, 0.0)",2386.707368632158,1164.0056830585625
10359,"(18.91417694091797, 0.0, 0.0, 0.0)","(18.724336624145508, 0.0, 0.0, 0.0)",2409.715671566962,2417.5517294040756
10360,"(23.263504028320312, 0.0, 0.0, 0.0)","(60.899200439453125, 0.0, 0.0, 0.0)",232.07381375898674,8.721502144572437
10361,"(40.15618133544922, 0.0, 0.0, 0.0)","(40.133209228515625, 0.0, 0.0, 0.0)",194.0016371780151,192.29804972859714
10362,"(15.06059455871582, 0.0, 0.0, 0.0)","(15.13923168182373, 0.0, 0.0, 0.0)",781.9511349292006,781.7788472734392
10363,"(11.877490043640137, 0.0, 0.0, 0.0)","(11.8369779586792, 0.0, 0.0, 0.0)",985.8459346675212,988.062084553039
10364,"(31.011348724365234, 0.0, 0.0, 0.0)","(78.2862777709961, 0.0, 0.0, 0.0)",6214.460958250693,43783.76233068222
10365,"(19.38557243347168, 0.0, 0.0, 0.0)","(59.656333923339844, 0.0, 0.0, 0.0)",1265.1360845519953,11.021187326671724
10366,"(16.024961471557617, 0.0, 0.0, 0.0)","(37.318878173828125, 0.0, 0.0, 0.0)",1244.9177183287547,827.0488113796848
10367,"(12.705286979675293, 0.0, 0.0, 0.0)","(12.509588241577148, 0.0, 0.0, 0.0)",1449.9442803013128,1450.0644709880837
10368,"(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)",1045.1635224005595,1045.0935713678318
10369,"(28.245744705200195, 0.0, 0.0, 0.0)","(76.06365966796875, 0.0, 0.0, 0.0)",320.3095222074989,36267.90634628059
10370,"(20.51973533630371, 0.0, 0.0, 0.0)","(63.65511703491211, 0.0, 0.0, 0.0)",417.7957884205712,464.38351080804654
10371,"(40.01633834838867, 0.0, 0.0, 0.0)","(47.540122985839844, 0.0, 0.0, 0.0)",2092.4621119824683,824.1331945516582
10372,"(27.028182983398438, 0.0, 0.0, 0.0)","(78.43650817871094, 0.0, 0.0, 0.0)",1038.9965730134302,37928.40497960087
10373,"(23.532312393188477, 0.0, 0.0, 0.0)","(23.46769905090332, 0.0, 0.0, 0.0)",5225.299344256287,5261.146613098448
10374,"(21.623615264892578, 0.0, 0.0, 0.0)","(21.50156593322754, 0.0, 0.0, 0.0)",2004.8881290687452,2019.4430227279663
10375,"(6.840421199798584, 0.0, 0.0, 0.0)","(59.670562744140625, 0.0, 0.0, 0.0)",1024.3910975641015,38.667472448349
10376,"(10.24989128112793, 0.0, 0.0, 0.0)","(10.211520195007324, 0.0, 0.0, 0.0)",934.7055618303433,935.5027973764068
10377,"(15.960597038269043, 0.0, 0.0, 0.0)","(76.69938659667969, 0.0, 0.0, 0.0)",244.2093197721406,42448.88621343525
10378,"(22.216135025024414, 0.0, 0.0, 0.0)","(21.771928787231445, 0.0, 0.0, 0.0)",396.26230218509835,397.51287215575576
10379,"(6.567164897918701, 0.0, 0.0, 0.0)","(6.423948764801025, 0.0, 0.0, 0.0)",2219.582861432648,2232.664435775002
10380,"(14.684730529785156, 0.0, 0.0, 0.0)","(27.828882217407227, 0.0, 0.0, 0.0)",335.56827201517814,294.151634573827
10381,"(14.17506217956543, 0.0, 0.0, 0.0)","(32.42988967895508, 0.0, 0.0, 0.0)",2158.715836768737,922.646077929996
10382,"(12.913753509521484, 0.0, 0.0, 0.0)","(12.824201583862305, 0.0, 0.0, 0.0)",2243.9382343540587,2243.569330798979
10383,"(33.29962921142578, 0.0, 0.0, 0.0)","(76.90696716308594, 0.0, 0.0, 0.0)",900.5497578365935,448.1484374735091
10384,"(34.45790100097656, 0.0, 0.0, 0.0)","(34.582515716552734, 0.0, 0.0, 0.0)",4123.9599931908615,4166.838758077712
10385,"(1.9605237245559692, 0.0, 0.0, 0.0)","(28.914705276489258, 0.0, 0.0, 0.0)",804.12144409305,391.99037646589045
10386,"(23.168067932128906, 0.0, 0.0, 0.0)","(82.88414001464844, 0.0, 0.0, 0.0)",1325.49016643055,226.43174394227157
10387,"(24.331151962280273, 0.0, 0.0, 0.0)","(24.37067413330078, 0.0, 0.0, 0.0)",331.1630978952453,331.1608179670797
10388,"(20.439395904541016, 0.0, 0.0, 0.0)","(76.66150665283203, 0.0, 0.0, 0.0)",415.64207035261717,43066.399279779755
10389,"(18.323471069335938, 0.0, 0.0, 0.0)","(60.308563232421875, 0.0, 0.0, 0.0)",788.6913900377624,13.30817208514785
10390,"(16.182077407836914, 0.0, 0.0, 0.0)","(57.28240966796875, 0.0, 0.0, 0.0)",3758.699204578763,12.379949536174536
10391,"(12.914128303527832, 0.0, 0.0, 0.0)","(12.967706680297852, 0.0, 0.0, 0.0)",668.9642410461377,669.2730819012307
10392,"(23.754194259643555, 0.0, 0.0, 0.0)","(23.83712387084961, 0.0, 0.0, 0.0)",831.9290790520608,832.101790904766
10393,"(12.211654663085938, 0.0, 0.0, 0.0)","(12.158956527709961, 0.0, 0.0, 0.0)",702.3058080478311,703.4104780990909
10394,"(18.365964889526367, 0.0, 0.0, 0.0)","(18.377355575561523, 0.0, 0.0, 0.0)",422.9872561758384,422.4984967307084
10395,"(24.892284393310547, 0.0, 0.0, 0.0)","(25.301687240600586, 0.0, 0.0, 0.0)",3922.165121309355,3932.6697330139577
10396,"(21.980192184448242, 0.0, 0.0, 0.0)","(45.59748077392578, 0.0, 0.0, 0.0)",733.8149220140206,369.335638222026
10397,"(12.1865234375, 0.0, 0.0, 0.0)","(12.090372085571289, 0.0, 0.0, 0.0)",1580.3610263648955,1581.7504199493885
10398,"(6.037611484527588, 0.0, 0.0, 0.0)","(100.0, 0.0, 0.0, 0.0)",4825.245085968636,7249.7167352435645
10399,"(16.14084243774414, 0.0, 0.0, 0.0)","(15.958893775939941, 0.0, 0.0, 0.0)",2487.5924902156826,2509.89236592905
10400,"(23.222057342529297, 0.0, 0.0, 0.0)","(23.223508834838867, 0.0, 0.0, 0.0)",889.1290484504204,886.4239252259958
10401,"(14.294581413269043, 0.0, 0.0, 0.0)","(14.35122013092041, 0.0, 0.0, 0.0)",837.087969523031,833.0135612072347
10402,"(13.092469215393066, 0.0, 0.0, 0.0)","(62.20943069458008, 0.0, 0.0, 0.0)",530.2267274504395,13.94418948548152
10403,"(24.01605796813965, 0.0, 0.0, 0.0)","(69.90737915039062, 0.0, 0.0, 0.0)",600.6585840934422,34686.671816683374
10404,"(22.63770866394043, 0.0, 0.0, 0.0)","(22.417694091796875, 0.0, 0.0, 0.0)",1053.017623910881,1052.437232342342
10405,"(8.106555938720703, 0.0, 0.0, 0.0)","(8.130936622619629, 0.0, 0.0, 0.0)",385.23795277860756,385.2996353361101
10406,"(20.134506225585938, 0.0, 0.0, 0.0)","(20.221521377563477, 0.0, 0.0, 0.0)",373.73277588715115,374.23416934475347
10407,"(32.95084762573242, 0.0, 0.0, 0.0)","(32.95061492919922, 0.0, 0.0, 0.0)",238.20512513309305,238.20656963179098
10408,"(14.180010795593262, 0.0, 0.0, 0.0)","(14.045215606689453, 0.0, 0.0, 0.0)",2311.819731253858,2315.1757126822345
10409,"(0.9272084832191467, 0.0, 0.0, 0.0)","(0.8490164875984192, 0.0, 0.0, 0.0)",815.4381274602408,817.8074389739746
10410,"(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)",485.13216175637257,474.3166975865495
10411,"(46.910919189453125, 0.0, 0.0, 0.0)","(80.2876205444336, 0.0, 0.0, 0.0)",5005.236767426967,43412.3144701462
10412,"(20.720897674560547, 0.0, 0.0, 0.0)","(71.49024963378906, 0.0, 0.0, 0.0)",4631.651233371916,37350.72162104763
10413,"(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)",880.5897555183867,885.790654553998
10414,"(33.229026794433594, 0.0, 0.0, 0.0)","(32.59014892578125, 0.0, 0.0, 0.0)",270.74223080079753,271.86027960275493
10415,"(10.242835998535156, 0.0, 0.0, 0.0)","(79.37287902832031, 0.0, 0.0, 0.0)",2962.6989316566173,38776.9188533993
10416,"(8.130280494689941, 0.0, 0.0, 0.0)","(8.06244945526123, 0.0, 0.0, 0.0)",642.600844364884,646.4497572088221
10417,"(30.4625186920166, 0.0, 0.0, 0.0)","(30.557287216186523, 0.0, 0.0, 0.0)",515.9528834820957,516.1803119339452
10418,"(12.267136573791504, 0.0, 0.0, 0.0)","(61.72209548950195, 0.0, 0.0, 0.0)",1649.717024502811,17.131906575178267
10419,"(8.245931625366211, 0.0, 0.0, 0.0)","(56.52246856689453, 0.0, 0.0, 0.0)",1713.1603105107624,54.61020736049924
10420,"(3.956186294555664, 0.0, 0.0, 0.0)","(68.895751953125, 0.0, 0.0, 0.0)",2495.7977091471353,540.6344465802734
10421,"(22.424213409423828, 0.0, 0.0, 0.0)","(22.405071258544922, 0.0, 0.0, 0.0)",1166.8405887579754,1166.7854943569334
10422,"(21.713821411132812, 0.0, 0.0, 0.0)","(73.8235855102539, 0.0, 0.0, 0.0)",869.7366685174328,37897.890004531706
10423,"(15.559696197509766, 0.0, 0.0, 0.0)","(15.433835983276367, 0.0, 0.0, 0.0)",626.2683089664206,626.8104276796803
10424,"(43.35493087768555, 0.0, 0.0, 0.0)","(47.90605163574219, 0.0, 0.0, 0.0)",7111.325229827167,20.547935410729053
10425,"(6.600537300109863, 0.0, 0.0, 0.0)","(6.370370864868164, 0.0, 0.0, 0.0)",2909.3996191768733,2925.515928341188
10426,"(22.845108032226562, 0.0, 0.0, 0.0)","(23.076435089111328, 0.0, 0.0, 0.0)",226.9903306261533,227.13618430453872
10427,"(22.91732406616211, 0.0, 0.0, 0.0)","(56.34049606323242, 0.0, 0.0, 0.0)",800.9026534056499,11633.46783674995
10428,"(31.144081115722656, 0.0, 0.0, 0.0)","(62.87940216064453, 0.0, 0.0, 0.0)",927.6958529516021,10.600287576678054
10429,"(18.373340606689453, 0.0, 0.0, 0.0)","(18.36052131652832, 0.0, 0.0, 0.0)",250.3366494316023,250.42405213910362
10430,"(12.527020454406738, 0.0, 0.0, 0.0)","(12.582844734191895, 0.0, 0.0, 0.0)",698.4244396297538,699.3486401640288
10431,"(15.97600269317627, 0.0, 0.0, 0.0)","(15.930211067199707, 0.0, 0.0, 0.0)",1360.417028414418,1362.4489998181243
10432,"(0.5865660309791565, 0.0, 0.0, 0.0)","(60.295772552490234, 0.0, 0.0, 0.0)",2649.0931724293296,18.01539371494982
10433,"(11.647783279418945, 0.0, 0.0, 0.0)","(62.69182205200195, 0.0, 0.0, 0.0)",524.8200240591303,378.9789399299375
10434,"(25.183338165283203, 0.0, 0.0, 0.0)","(50.651145935058594, 0.0, 0.0, 0.0)",166.6997011213472,205.85143077506117
10435,"(24.242170333862305, 0.0, 0.0, 0.0)","(72.9688949584961, 0.0, 0.0, 0.0)",239.98297135521557,9491.49618291596
10436,"(28.12852668762207, 0.0, 0.0, 0.0)","(27.844369888305664, 0.0, 0.0, 0.0)",7036.122816945723,7053.86789151718
10437,"(21.141748428344727, 0.0, 0.0, 0.0)","(20.85645866394043, 0.0, 0.0, 0.0)",2846.260401394218,2846.954127252102
10438,"(17.4851131439209, 0.0, 0.0, 0.0)","(17.607580184936523, 0.0, 0.0, 0.0)",5352.062382846139,5415.526046583119
10439,"(7.334710121154785, 0.0, 0.0, 0.0)","(56.38229751586914, 0.0, 0.0, 0.0)",284.28360565070335,35.685990375343586
10440,"(14.117549896240234, 0.0, 0.0, 0.0)","(13.919487953186035, 0.0, 0.0, 0.0)",2629.963575349888,2633.3636913166847
10441,"(13.001239776611328, 0.0, 0.0, 0.0)","(38.38179397583008, 0.0, 0.0, 0.0)",483.4538441471839,17.263846114359218
10442,"(13.921833038330078, 0.0, 0.0, 0.0)","(13.995816230773926, 0.0, 0.0, 0.0)",1034.833820047094,1035.6173160413173
10443,"(13.872945785522461, 0.0, 0.0, 0.0)","(13.931471824645996, 0.0, 0.0, 0.0)",1710.9955686103258,1713.1179502759019
10444,"(15.046835899353027, 0.0, 0.0, 0.0)","(14.647714614868164, 0.0, 0.0, 0.0)",3702.1997009913125,3717.870562436577
10445,"(1.8498153686523438, 0.0, 0.0, 0.0)","(84.33289337158203, 0.0, 0.0, 0.0)",1339.0374240043263,554.8119972530338
10446,"(15.926143646240234, 0.0, 0.0, 0.0)","(55.37797927856445, 0.0, 0.0, 0.0)",1332.7368525957897,36.21121198425276
10447,"(21.171539306640625, 0.0, 0.0, 0.0)","(41.45872116088867, 0.0, 0.0, 0.0)",1418.016468162752,17.28436580218393
10448,"(17.691484451293945, 0.0, 0.0, 0.0)","(64.30474090576172, 0.0, 0.0, 0.0)",778.8485783551789,10.882174454554685
10449,"(22.048255920410156, 0.0, 0.0, 0.0)","(59.55580139160156, 0.0, 0.0, 0.0)",482.77648793653236,8.690276878919432
10450,"(10.802268981933594, 0.0, 0.0, 0.0)","(10.718012809753418, 0.0, 0.0, 0.0)",1177.7554143981235,1177.961094707281
10451,"(5.397531509399414, 0.0, 0.0, 0.0)","(34.830047607421875, 0.0, 0.0, 0.0)",645.8994421864427,365.7567446512683
10452,"(16.11237335205078, 0.0, 0.0, 0.0)","(63.705169677734375, 0.0, 0.0, 0.0)",1159.3921233605702,378.1804954880593
10453,"(13.56463623046875, 0.0, 0.0, 0.0)","(13.525708198547363, 0.0, 0.0, 0.0)",1220.45309014569,1221.925872663137
10454,"(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)",888.3714293563326,889.7111510360199
10455,"(2.174401044845581, 0.0, 0.0, 0.0)","(24.14789390563965, 0.0, 0.0, 0.0)",1737.8726390451193,1089.391106683347
10456,"(14.343249320983887, 0.0, 0.0, 0.0)","(47.84703826904297, 0.0, 0.0, 0.0)",874.4904139103988,18.68035100400448
10457,"(3.2338061332702637, 0.0, 0.0, 0.0)","(80.37248992919922, 0.0, 0.0, 0.0)",1121.3758344513674,560.2550155444898
10458,"(14.272910118103027, 0.0, 0.0, 0.0)","(45.08525848388672, 0.0, 0.0, 0.0)",1601.8263924692308,20.44814445068726
10459,"(7.720012664794922, 0.0, 0.0, 0.0)","(7.639739990234375, 0.0, 0.0, 0.0)",1918.6032693386078,1920.4024946158752
10460,"(0.3279193639755249, 0.0, 0.0, 0.0)","(62.94148635864258, 0.0, 0.0, 0.0)",1504.5282821137596,12.122943943359054
10461,"(0.0, 0.0, 0.0, 0.0)","(43.559112548828125, 0.0, 0.0, 0.0)",1421.8401109575605,8067.93418851541
10462,"(16.91070556640625, 0.0, 0.0, 0.0)","(40.30704116821289, 0.0, 0.0, 0.0)",2452.4924387020787,16.71739719493063
10463,"(4.825106620788574, 0.0, 0.0, 0.0)","(59.17569351196289, 0.0, 0.0, 0.0)",637.3568619220673,15936.132843860683
10464,"(2.3819282054901123, 0.0, 0.0, 0.0)","(59.20583724975586, 0.0, 0.0, 0.0)",1137.3308891066551,28.476973359439498
10465,"(21.475404739379883, 0.0, 0.0, 0.0)","(84.66632080078125, 0.0, 0.0, 0.0)",4837.851686041982,701.7002037610566
10466,"(4.57423734664917, 0.0, 0.0, 0.0)","(4.547318458557129, 0.0, 0.0, 0.0)",294.7060835361151,294.45767186768745
10467,"(18.151195526123047, 0.0, 0.0, 0.0)","(17.994171142578125, 0.0, 0.0, 0.0)",1542.3081080951354,1544.7973378839497
10468,"(5.031511306762695, 0.0, 0.0, 0.0)","(75.38975524902344, 0.0, 0.0, 0.0)",1544.9744706678234,39380.74073054013
10469,"(6.492405891418457, 0.0, 0.0, 0.0)","(75.37326049804688, 0.0, 0.0, 0.0)",2352.8678159941355,39711.37026207387
10470,"(4.170156955718994, 0.0, 0.0, 0.0)","(4.031932830810547, 0.0, 0.0, 0.0)",1020.6379028521608,1021.7783345722852
10471,"(22.94745635986328, 0.0, 0.0, 0.0)","(22.80042266845703, 0.0, 0.0, 0.0)",537.6780086093478,536.9242764437157
10472,"(3.241206645965576, 0.0, 0.0, 0.0)","(72.22332763671875, 0.0, 0.0, 0.0)",2039.9023085003719,38709.786083158106
10473,"(13.757810592651367, 0.0, 0.0, 0.0)","(13.52587604522705, 0.0, 0.0, 0.0)",832.4676960618801,832.8346045870829
10474,"(21.85833740234375, 0.0, 0.0, 0.0)","(62.919498443603516, 0.0, 0.0, 0.0)",1694.090908657216,13.326622799439091
10475,"(8.578206062316895, 0.0, 0.0, 0.0)","(77.46224212646484, 0.0, 0.0, 0.0)",1286.6955708664964,41865.39231606569
10476,"(24.168277740478516, 0.0, 0.0, 0.0)","(24.209972381591797, 0.0, 0.0, 0.0)",375.52511774088345,375.54759581105895
10477,"(6.310952663421631, 0.0, 0.0, 0.0)","(6.216381549835205, 0.0, 0.0, 0.0)",689.4094097381458,689.6609661346301
10478,"(13.349857330322266, 0.0, 0.0, 0.0)","(13.342565536499023, 0.0, 0.0, 0.0)",4059.4795580688456,4060.140484918736
10479,"(17.40097427368164, 0.0, 0.0, 0.0)","(16.98634147644043, 0.0, 0.0, 0.0)",935.6950709716315,939.1795076115262
10480,"(32.47808837890625, 0.0, 0.0, 0.0)","(32.33218002319336, 0.0, 0.0, 0.0)",108.93768076588661,108.88827679333812
10481,"(9.607985496520996, 0.0, 0.0, 0.0)","(75.10332489013672, 0.0, 0.0, 0.0)",386.962661032004,36593.819321569856
10482,"(3.4758310317993164, 0.0, 0.0, 0.0)","(2.87453031539917, 0.0, 0.0, 0.0)",2509.877042791806,2511.849607229233
10483,"(16.742403030395508, 0.0, 0.0, 0.0)","(16.30946159362793, 0.0, 0.0, 0.0)",1337.2236619952405,1339.6410971230953
10484,"(11.750824928283691, 0.0, 0.0, 0.0)","(11.710835456848145, 0.0, 0.0, 0.0)",116.45839419448217,116.46586541208544
10485,"(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)",1998.8998331808966,2000.3816844508428
10486,"(24.101057052612305, 0.0, 0.0, 0.0)","(40.277931213378906, 0.0, 0.0, 0.0)",220.19724399207013,232.41522256906842
10487,"(11.232818603515625, 0.0, 0.0, 0.0)","(71.17385864257812, 0.0, 0.0, 0.0)",1273.2633157108298,38017.317894968
10488,"(6.804991722106934, 0.0, 0.0, 0.0)","(16.366046905517578, 0.0, 0.0, 0.0)",2444.8961629514342,830.6177146815979
10489,"(9.48094654083252, 0.0, 0.0, 0.0)","(53.81369400024414, 0.0, 0.0, 0.0)",2926.072022774988,7.793782283889797
10490,"(0.0, 0.0, 0.0, 0.0)","(55.646453857421875, 0.0, 0.0, 0.0)",1664.7319785115224,11.471015348003133
10491,"(10.571310043334961, 0.0, 0.0, 0.0)","(87.06189727783203, 0.0, 0.0, 0.0)",797.8985554119819,665.5728673642443
10492,"(26.169355392456055, 0.0, 0.0, 0.0)","(44.72532653808594, 0.0, 0.0, 0.0)",1309.0672806364794,20.839560485134523
10493,"(5.163673400878906, 0.0, 0.0, 0.0)","(43.82359313964844, 0.0, 0.0, 0.0)",574.3771861849892,301.71055075089333
10494,"(3.7015514373779297, 0.0, 0.0, 0.0)","(39.707828521728516, 0.0, 0.0, 0.0)",1707.043558375289,16.447444965338537
10495,"(19.5601863861084, 0.0, 0.0, 0.0)","(19.36246681213379, 0.0, 0.0, 0.0)",403.03443408822073,401.76313966592693
10496,"(27.298751831054688, 0.0, 0.0, 0.0)","(27.21116065979004, 0.0, 0.0, 0.0)",395.718433115474,395.68387520852787
10497,"(16.98859977722168, 0.0, 0.0, 0.0)","(69.01853942871094, 0.0, 0.0, 0.0)",1604.238058699502,40158.02564690748
10498,"(19.678531646728516, 0.0, 0.0, 0.0)","(20.08448028564453, 0.0, 0.0, 0.0)",535.610453036905,541.4151079196212
10499,"(15.254199981689453, 0.0, 0.0, 0.0)","(15.123302459716797, 0.0, 0.0, 0.0)",2356.0451078853785,2363.682424108674
10500,"(20.71180534362793, 0.0, 0.0, 0.0)","(20.66455078125, 0.0, 0.0, 0.0)",475.84210000199016,476.18395865395235
10501,"(19.475778579711914, 0.0, 0.0, 0.0)","(40.442832946777344, 0.0, 0.0, 0.0)",331.3037067349586,12.841555418964063
10502,"(13.080301284790039, 0.0, 0.0, 0.0)","(12.910527229309082, 0.0, 0.0, 0.0)",2712.6060203164816,2710.4573224550113
10503,"(22.4760684967041, 0.0, 0.0, 0.0)","(22.570344924926758, 0.0, 0.0, 0.0)",3593.5782953168577,3593.4862339561805
10504,"(24.97380256652832, 0.0, 0.0, 0.0)","(24.90245819091797, 0.0, 0.0, 0.0)",385.3779985769536,385.71473428766
10505,"(20.642108917236328, 0.0, 0.0, 0.0)","(20.675750732421875, 0.0, 0.0, 0.0)",780.0761291355361,780.5813869187923
10506,"(22.80095672607422, 0.0, 0.0, 0.0)","(22.69517707824707, 0.0, 0.0, 0.0)",637.9896974623498,637.7268322026096
10507,"(8.15323543548584, 0.0, 0.0, 0.0)","(8.027610778808594, 0.0, 0.0, 0.0)",2100.3688543936987,2107.6890114824505
10508,"(5.240861415863037, 0.0, 0.0, 0.0)","(5.064421653747559, 0.0, 0.0, 0.0)",3259.146431333811,3261.450490157862
10509,"(23.526214599609375, 0.0, 0.0, 0.0)","(57.845458984375, 0.0, 0.0, 0.0)",557.7601086324337,8.740396550883876
10510,"(2.0979974269866943, 0.0, 0.0, 0.0)","(1.407891869544983, 0.0, 0.0, 0.0)",1859.441867861664,1876.2031978964806
10511,"(20.502666473388672, 0.0, 0.0, 0.0)","(20.29928970336914, 0.0, 0.0, 0.0)",5406.942716213256,5424.309349450777
10512,"(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)",2461.0765995565384,2472.4539761791625
10513,"(0.0, 0.0, 0.0, 0.0)","(76.54845428466797, 0.0, 0.0, 0.0)",3020.1111096254203,41458.18944915509
10514,"(14.099574089050293, 0.0, 0.0, 0.0)","(54.31888198852539, 0.0, 0.0, 0.0)",484.54548552373626,309.6886656930049
10515,"(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)",1668.7733048959647,1672.3129962866296
10516,"(10.9431734085083, 0.0, 0.0, 0.0)","(52.81523513793945, 0.0, 0.0, 0.0)",596.1285530506581,57.892032701694774
10517,"(6.021365165710449, 0.0, 0.0, 0.0)","(6.084769248962402, 0.0, 0.0, 0.0)",684.6225051449146,685.0881423519459
10518,"(11.488790512084961, 0.0, 0.0, 0.0)","(10.657517433166504, 0.0, 0.0, 0.0)",4025.3668985343998,4058.752934540221
10519,"(10.625519752502441, 0.0, 0.0, 0.0)","(10.497673034667969, 0.0, 0.0, 0.0)",285.9087851307318,285.55502269234836
10520,"(24.07027816772461, 0.0, 0.0, 0.0)","(60.22126770019531, 0.0, 0.0, 0.0)",635.5764057030163,11.96542593218316
10521,"(10.624415397644043, 0.0, 0.0, 0.0)","(60.93439483642578, 0.0, 0.0, 0.0)",2267.338263272183,738.2383860228366
10522,"(18.707971572875977, 0.0, 0.0, 0.0)","(18.417064666748047, 0.0, 0.0, 0.0)",3471.7752250019053,3493.1756261006617
10523,"(12.200066566467285, 0.0, 0.0, 0.0)","(12.149106979370117, 0.0, 0.0, 0.0)",2863.0338841556454,2863.5036655465733
10524,"(18.375085830688477, 0.0, 0.0, 0.0)","(28.96790313720703, 0.0, 0.0, 0.0)",1570.6483241292176,1149.9340662114607
10525,"(10.098504066467285, 0.0, 0.0, 0.0)","(10.238578796386719, 0.0, 0.0, 0.0)",826.6881476627154,831.2792470804692
10526,"(26.56258773803711, 0.0, 0.0, 0.0)","(59.14010238647461, 0.0, 0.0, 0.0)",2885.759992792271,25.911565340822563
10527,"(8.602086067199707, 0.0, 0.0, 0.0)","(9.327685356140137, 0.0, 0.0, 0.0)",1761.2805860715089,1793.3051766234069
10528,"(31.6138973236084, 0.0, 0.0, 0.0)","(31.789772033691406, 0.0, 0.0, 0.0)",10996.395188798402,11044.12835188541
10529,"(14.616336822509766, 0.0, 0.0, 0.0)","(14.344985008239746, 0.0, 0.0, 0.0)",1024.8919492666855,1027.0819256758107
10530,"(28.57228660583496, 0.0, 0.0, 0.0)","(75.94295501708984, 0.0, 0.0, 0.0)",459.4480162343081,39048.62004668169
10531,"(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)",1997.7196952616796,1998.5371085917577
10532,"(46.119110107421875, 0.0, 0.0, 0.0)","(67.69112396240234, 0.0, 0.0, 0.0)",473.0440556952315,3.965230140421126
10533,"(13.73005485534668, 0.0, 0.0, 0.0)","(61.9751091003418, 0.0, 0.0, 0.0)",1235.7259561761123,13.008141929230566
10534,"(24.916105270385742, 0.0, 0.0, 0.0)","(54.84973907470703, 0.0, 0.0, 0.0)",6735.708019654101,11.309196814989122
10535,"(14.700218200683594, 0.0, 0.0, 0.0)","(13.718111038208008, 0.0, 0.0, 0.0)",1483.2329711914062,1511.8065490722656
10536,"(12.206122398376465, 0.0, 0.0, 0.0)","(12.108585357666016, 0.0, 0.0, 0.0)",918.7689404052993,924.0458261319951
10537,"(6.558365345001221, 0.0, 0.0, 0.0)","(6.438746452331543, 0.0, 0.0, 0.0)",837.6885710428286,838.2787549700919
10538,"(12.894558906555176, 0.0, 0.0, 0.0)","(12.730062484741211, 0.0, 0.0, 0.0)",941.6340439173736,942.3480648274066
10539,"(19.24759292602539, 0.0, 0.0, 0.0)","(18.656871795654297, 0.0, 0.0, 0.0)",4817.573377586689,4830.2350280193805
10540,"(24.770910263061523, 0.0, 0.0, 0.0)","(69.09536743164062, 0.0, 0.0, 0.0)",835.1229849407036,32771.84170561274
10541,"(21.729076385498047, 0.0, 0.0, 0.0)","(75.7024154663086, 0.0, 0.0, 0.0)",3295.7216346153846,872.1431490384615
10542,"(18.22037696838379, 0.0, 0.0, 0.0)","(18.27407455444336, 0.0, 0.0, 0.0)",5750.234197159578,5767.902894662719
